"screen_name","user_id","created_at","status_id","text","retweet_count","favorite_count","is_quote_status","quote_status_id","is_retweet","retweet_status_id","in_reply_to_status_status_id","in_reply_to_status_user_id","in_reply_to_status_screen_name","lang","source","media_id","media_url","media_url_expanded","urls","urls_display","urls_expanded","mentions_screen_name","mentions_user_id","symbols","hashtags","coordinates","place_id","place_type","place_name","place_full_name","country_code","country","bounding_box_coordinates","bounding_box_type"
"whiterabbit_km","3310339668",2017-11-14 22:36:01,"930565008966090752","RT @yurayuraAKAinHE: ずっと考えてたことを
どうしても描きたくて。

【心を素材にしてみたら】 https://t.co/VzYF0l9AJF",17541,0,FALSE,NA,TRUE,"929689052579639298",NA,NA,NA,"ja","Twitter for iPhone","929689045118074882","http://pbs.twimg.com/media/DObrQsXVwAIZyxH.jpg","https://twitter.com/yurayuraAKAinHE/status/929689052579639298/photo/1",NA,NA,NA,"yurayuraAKAinHE","730379915669819393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"whiterabbit_km","3310339668",2017-11-14 22:34:32,"930564633164857344","RT @LaRicetta99: ほんきだしていいやつですか？ #ホットケーキ裏返しチャレンジ https://t.co/MPDXtsx5fk",24086,0,FALSE,NA,TRUE,"930034334454521857",NA,NA,NA,"ja","Twitter for iPhone","930033855385419776","http://pbs.twimg.com/ext_tw_video_thumb/930033855385419776/pu/img/F_5wxvXzTbdrJYZR.jpg","https://twitter.com/LaRicetta99/status/930034334454521857/video/1",NA,NA,NA,"LaRicetta99","2529381906",NA,"ホットケーキ裏返しチャレンジ",NA,NA,NA,NA,NA,NA,NA,NA,NA
"FITE4THEUSERS","713856990787739648",2017-11-14 22:34:31,"930564630421876736","RT @DiagonalDoug: 🚨 A few more big puppet masters..

Rothschild, Israel connection to Epstein,

#FollowTheWhiteRabbit
#WhiteRabbit
#QAnon h…",71,0,FALSE,NA,TRUE,"929840477444112385",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"FollowTheWhiteRabbit WhiteRabbit QAnon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"WhiteRabbit_CZ","351081739",2017-11-14 22:34:25,"930564606308880390","@AlesHyks @dr_jecminek @HladikOndra @kalousekm Že si myslíš, že rozhodnutím “nevolit vůbec” se vyvážeš z odpovědnos… https://t.co/kd8bNHCxIt",0,1,FALSE,NA,FALSE,NA,"930556461943488512","927392043508301824","AlesHyks","cs","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/930564606308880390","AlesHyks dr_jecminek HladikOndra kalousekm","927392043508301824 853867931515707394 1691789688 1705781160",NA,NA,NA,"018e2bf71a3ef896","city","Prague","Prague, Czech Republic","CZ","Czech Republic","14.2252428 14.7065078 14.7065078 14.2252428 49.9419037 49.9419037 50.1772562 50.1772562","Polygon"
"JennyR8675309","560712390",2017-11-14 22:32:41,"930564170470297606","RT @changoland: Believe in #QAnon // HOT NEW #BREADCRUMBS https://t.co/9yZdoa7R2G // #WHITERABBIT",2,0,FALSE,NA,TRUE,"930559098839474176",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,"i.imgur.com/Z8Ht3Tu.png","https://i.imgur.com/Z8Ht3Tu.png","changoland","79343069",NA,"QAnon BREADCRUMBS WHITERABBIT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MyPrezTweets","758839025645989889",2017-11-14 22:31:33,"930563884829700097","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ClaudetteShehan","882700939928403968",2017-11-14 22:28:45,"930563179016531968","RT @DiagonalDoug: 🚨 @GQMagazine is trying to be relevant, these covers explain all I need to know about this publication.. 😒

Promoting ped…",23,0,FALSE,NA,TRUE,"930526622633156609",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"DiagonalDoug GQMagazine","2307195656 21701757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RobertS16975225","913600123472535552",2017-11-14 22:22:51,"930561693570256903","RT @colemanbracken: Who is on the board at Mayo Clinic where McStain had his ""surgery""? Gold star for anyone who can tell us! @Imperator_Re…",79,0,FALSE,NA,TRUE,"928755545795837957",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"colemanbracken","917259139981615104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RacySicilian","38351186",2017-11-14 22:20:01,"930560981729792005","RT @DiagonalDoug: 🚨 @GQMagazine is trying to be relevant, these covers explain all I need to know about this publication.. 😒

Promoting ped…",23,0,FALSE,NA,TRUE,"930526622633156609",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"DiagonalDoug GQMagazine","2307195656 21701757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DearDesigns","716800970",2017-11-14 22:19:40,"930560891044749312","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sness5561_ness","873354467281821696",2017-11-14 22:18:25,"930560579873288192","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"kennegansmom","218017558",2017-11-14 22:15:09,"930559756489474048","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"StockSlammer","145668580",2017-11-14 22:14:30,"930559592781594625","RT @dandevinemusic: Wow this is some scary stuff #pizzagateisREAL #QAnon #breadcrumbs #WhiteRabbit #thecalmbeforethestorm https://t.co/Awcj…",2,0,TRUE,"930303005429178368",TRUE,"930315111108972546",NA,NA,NA,"en","TweetDeck",NA,NA,NA,NA,NA,NA,"dandevinemusic","1242178909",NA,"pizzagateisREAL QAnon breadcrumbs WhiteRabbit thecalmbeforethestorm",NA,NA,NA,NA,NA,NA,NA,NA,NA
"letsgobananas1","793893463393595392",2017-11-14 22:14:09,"930559505586360321","RT @dandevinemusic: (1) #QAnon #WhiteRabbit #Breadcrumbs #CalmBeforeTheStorm *THREAD* thoughts on Q's NOV 13 post (see below) https://t.co/…",37,0,FALSE,NA,TRUE,"930275781497909248",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"dandevinemusic","1242178909",NA,"QAnon WhiteRabbit Breadcrumbs CalmBeforeTheStorm",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gygymelle","263351710",2017-11-14 22:12:46,"930559156230205440","RT @DiagonalDoug: What's #QAnon referring too in his latest post...

Well a temple of course, the temple on #EpsteinIsland..
Little StJames…",352,0,FALSE,NA,TRUE,"929801299314561027",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"QAnon EpsteinIsland",NA,NA,NA,NA,NA,NA,NA,NA,NA
"changoland","79343069",2017-11-14 22:12:32,"930559098839474176","Believe in #QAnon // HOT NEW #BREADCRUMBS https://t.co/9yZdoa7R2G // #WHITERABBIT",2,2,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"i.imgur.com/Z8Ht3Tu.png","https://i.imgur.com/Z8Ht3Tu.png",NA,NA,NA,"QAnon BREADCRUMBS WHITERABBIT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"awoken19","915215107420033024",2017-11-14 22:11:40,"930558878185590784","RT @DiagonalDoug: 🚨ALERT🚨

THIS IS WHAT THE LEFT &amp; #HOLLYWOOD R PROTECTING..

#PlannedParenthood is a front for the sale of human organs an…",45,0,FALSE,NA,TRUE,"930534068428705792",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"HOLLYWOOD PlannedParenthood",NA,NA,NA,NA,NA,NA,NA,NA,NA
"luellen_terry","829150977336897536",2017-11-14 22:10:32,"930558595401441281","RT @DiagonalDoug: 🚨ALERT🚨

THIS IS WHAT THE LEFT &amp; #HOLLYWOOD R PROTECTING..

#PlannedParenthood is a front for the sale of human organs an…",45,0,FALSE,NA,TRUE,"930534068428705792",NA,NA,NA,"en","Twitter for Windows",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"HOLLYWOOD PlannedParenthood",NA,NA,NA,NA,NA,NA,NA,NA,NA
"In66gal","210643324",2017-11-14 22:09:03,"930558221139529730","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Truth_Again","833718924118155264",2017-11-14 22:07:13,"930557761200340992","RT @dandevinemusic: (1) #QAnon #WhiteRabbit #Breadcrumbs #CalmBeforeTheStorm *THREAD* thoughts on Q's NOV 13 post (see below) https://t.co/…",37,0,FALSE,NA,TRUE,"930275781497909248",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"dandevinemusic","1242178909",NA,"QAnon WhiteRabbit Breadcrumbs CalmBeforeTheStorm",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tonnabonnona","598802590",2017-11-14 22:04:15,"930557014006104064","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"RacySicilian","38351186",2017-11-14 22:03:00,"930556700356116480","RT @DiagonalDoug: 🚨ALERT🚨

THIS IS WHAT THE LEFT &amp; #HOLLYWOOD R PROTECTING..

#PlannedParenthood is a front for the sale of human organs an…",45,0,FALSE,NA,TRUE,"930534068428705792",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"HOLLYWOOD PlannedParenthood",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AlesHyks","927392043508301824",2017-11-14 22:02:04,"930556461943488512","@WhiteRabbit_CZ @dr_jecminek @HladikOndra @kalousekm Co přesně máte na mysli? To že nepovažuji za názor výkřiky bez… https://t.co/xHkjezUbRY",0,0,FALSE,NA,FALSE,NA,"930530215289376768","351081739","WhiteRabbit_CZ","cs","Twitter for Android",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/930556461943488512","WhiteRabbit_CZ dr_jecminek HladikOndra kalousekm","351081739 853867931515707394 1691789688 1705781160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dena_zachman","821036841872789504",2017-11-14 22:01:54,"930556423012052992","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SylvonnaL","796407665102450688",2017-11-14 22:01:39,"930556357492830208","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter Lite",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"WhiteRabbit_MC","4175962093",2017-11-14 21:57:08,"930555222228791296","@nami_hosiai 黙っとけ
みずにゃんはクズだから",0,0,FALSE,NA,FALSE,NA,"930448794176520192","929545556929650688","nami_hosiai","ja","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"nami_hosiai","929545556929650688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JanJerie1","2826694789",2017-11-14 21:50:04,"930553442011107335","@marekhajn @WhiteRabbit_CZ U nas stoji 2 challengery a moc se mi libi...pekne vyrazne auto asi nejhezci z trojice m… https://t.co/lI3qyoMvM0",0,0,FALSE,NA,FALSE,NA,"930527026540400640","47744614","marekhajn","cs","Twitter for Android",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/930553442011107335","marekhajn WhiteRabbit_CZ","47744614 351081739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CupofSunlight","3131148633",2017-11-14 21:46:25,"930552523894808577","RT @dandevinemusic: (1) #QAnon #WhiteRabbit #Breadcrumbs #CalmBeforeTheStorm *THREAD* thoughts on Q's NOV 13 post (see below) https://t.co/…",37,0,FALSE,NA,TRUE,"930275781497909248",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"dandevinemusic","1242178909",NA,"QAnon WhiteRabbit Breadcrumbs CalmBeforeTheStorm",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHF7","31034563",2017-11-14 21:39:24,"930550758272991232","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MissKristen7","919236794109046784",2017-11-14 21:36:20,"930549988882571266","RT @DiagonalDoug: 🚨ALERT🚨

THIS IS WHAT THE LEFT &amp; #HOLLYWOOD R PROTECTING..

#PlannedParenthood is a front for the sale of human organs an…",45,0,FALSE,NA,TRUE,"930534068428705792",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"HOLLYWOOD PlannedParenthood",NA,NA,NA,NA,NA,NA,NA,NA,NA
"In2trux","839968879543791616",2017-11-14 21:35:12,"930549702449336322","RT @dandevinemusic: (1) #QAnon #WhiteRabbit #Breadcrumbs #CalmBeforeTheStorm *THREAD* thoughts on Q's NOV 13 post (see below) https://t.co/…",37,0,FALSE,NA,TRUE,"930275781497909248",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"dandevinemusic","1242178909",NA,"QAnon WhiteRabbit Breadcrumbs CalmBeforeTheStorm",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hubskihose","1195467361",2017-11-14 21:35:07,"930549682987610112","Turns out Roy Moore was banned from the local mall for pestering teenaged girls. #whiterabbit https://t.co/QCuE00080I",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","dlvr.it",NA,NA,NA,NA,"dlvr.it/Q0yC2S","http://dlvr.it/Q0yC2S",NA,NA,NA,"whiterabbit",NA,NA,NA,NA,NA,NA,NA,NA,NA
"budde24_7","307552914",2017-11-14 21:34:32,"930549534303948801","RT @DiagonalDoug: 🚨 Does it seem odd that muslim Linda Sarsour is pro #PlannedParenthood 🤔🤔

The #WomensMarch was planned Parenthood inspir…",2,0,FALSE,NA,TRUE,"930542559780327426",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"PlannedParenthood WomensMarch",NA,NA,NA,NA,NA,NA,NA,NA,NA
"whiterabbit_420","786658039319310336",2017-11-14 21:30:29,"930548515868168192","#CBD is always a great start to the morning. #EnjoyWhiteRabbit",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Hootsuite",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CBD EnjoyWhiteRabbit",NA,NA,NA,NA,NA,NA,NA,NA,NA
"annointed812","836400190919692288",2017-11-14 21:30:27,"930548508431708160","RT @DiagonalDoug: 🚨ALERT🚨

THIS IS WHAT THE LEFT &amp; #HOLLYWOOD R PROTECTING..

#PlannedParenthood is a front for the sale of human organs an…",45,0,FALSE,NA,TRUE,"930534068428705792",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"HOLLYWOOD PlannedParenthood",NA,NA,NA,NA,NA,NA,NA,NA,NA
"RedPebbles4","915043476210900993",2017-11-14 21:27:33,"930547776974479368","RT @DiagonalDoug: 🚨ALERT🚨

THIS IS WHAT THE LEFT &amp; #HOLLYWOOD R PROTECTING..

#PlannedParenthood is a front for the sale of human organs an…",45,0,FALSE,NA,TRUE,"930534068428705792",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"HOLLYWOOD PlannedParenthood",NA,NA,NA,NA,NA,NA,NA,NA,NA
"lauracgilleslil","1495747434",2017-11-14 21:26:46,"930547580890746885","RT @DiagonalDoug: 🚨ALERT🚨

THIS IS WHAT THE LEFT &amp; #HOLLYWOOD R PROTECTING..

#PlannedParenthood is a front for the sale of human organs an…",45,0,FALSE,NA,TRUE,"930534068428705792",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"HOLLYWOOD PlannedParenthood",NA,NA,NA,NA,NA,NA,NA,NA,NA
"CindyKayHogan1","808648679645069312",2017-11-14 21:26:33,"930547525563699200","RT @DiagonalDoug: 🚨ALERT🚨

THIS IS WHAT THE LEFT &amp; #HOLLYWOOD R PROTECTING..

#PlannedParenthood is a front for the sale of human organs an…",45,0,FALSE,NA,TRUE,"930534068428705792",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"HOLLYWOOD PlannedParenthood",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gelicmonkey","757997840874385408",2017-11-14 21:26:20,"930547469276012544","RT @DiagonalDoug: 🚨ALERT🚨

THIS IS WHAT THE LEFT &amp; #HOLLYWOOD R PROTECTING..

#PlannedParenthood is a front for the sale of human organs an…",45,0,FALSE,NA,TRUE,"930534068428705792",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"HOLLYWOOD PlannedParenthood",NA,NA,NA,NA,NA,NA,NA,NA,NA
"RainbowTwisters","1617884113",2017-11-14 21:23:00,"930546634265649157","And it was all because #hewaslate #Whiterabbit https://t.co/xqMEFPpRNh",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for Android","930546606646136833","http://pbs.twimg.com/media/DOn3NWAWkAEAPFO.jpg","https://twitter.com/RainbowTwisters/status/930546634265649157/photo/1",NA,NA,NA,NA,NA,NA,"hewaslate Whiterabbit",NA,NA,NA,NA,NA,NA,NA,NA,NA
"beverlyfoust","225942450",2017-11-14 21:21:28,"930546247747952640","RT @DiagonalDoug: 🚨ALERT🚨

THIS IS WHAT THE LEFT &amp; #HOLLYWOOD R PROTECTING..

#PlannedParenthood is a front for the sale of human organs an…",45,0,FALSE,NA,TRUE,"930534068428705792",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"HOLLYWOOD PlannedParenthood",NA,NA,NA,NA,NA,NA,NA,NA,NA
"WhiteRabbit_47","3066127516",2017-11-14 21:21:24,"930546228726829062","Nov 21st Scotch Tasting Event is Sold Out! Stay tuned for more Tasting Nights @ #whiterabbitwaterloo 🐇 https://t.co/00q3OUENkF",0,2,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Ripl App","930546171373858816","http://pbs.twimg.com/ext_tw_video_thumb/930546171373858816/pu/img/yodpDW2febdIr0Eu.jpg","https://twitter.com/WhiteRabbit_47/status/930546228726829062/video/1",NA,NA,NA,NA,NA,NA,"whiterabbitwaterloo",NA,NA,NA,NA,NA,NA,NA,NA,NA
"takerusback","4426650435",2017-11-14 21:20:30,"930546003622727684","RT @DiagonalDoug: 🚨ALERT🚨

THIS IS WHAT THE LEFT &amp; #HOLLYWOOD R PROTECTING..

#PlannedParenthood is a front for the sale of human organs an…",45,0,FALSE,NA,TRUE,"930534068428705792",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"HOLLYWOOD PlannedParenthood",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAAR1980","23005642",2017-11-14 21:18:02,"930545384258187264","RT @DiagonalDoug: 🚨ALERT🚨

THIS IS WHAT THE LEFT &amp; #HOLLYWOOD R PROTECTING..

#PlannedParenthood is a front for the sale of human organs an…",45,0,FALSE,NA,TRUE,"930534068428705792",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"HOLLYWOOD PlannedParenthood",NA,NA,NA,NA,NA,NA,NA,NA,NA
"rig55","764782827204407296",2017-11-14 21:17:29,"930545244059271168","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"battlefrontgen1","856923191926824961",2017-11-14 21:17:03,"930545133094830081","RT @dandevinemusic: (1) #QAnon #WhiteRabbit #Breadcrumbs #CalmBeforeTheStorm *THREAD* thoughts on Q's NOV 13 post (see below) https://t.co/…",37,0,FALSE,NA,TRUE,"930275781497909248",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"dandevinemusic","1242178909",NA,"QAnon WhiteRabbit Breadcrumbs CalmBeforeTheStorm",NA,NA,NA,NA,NA,NA,NA,NA,NA
"valuepointorg","274556937",2017-11-14 21:14:50,"930544575160176645","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HladikOndra","1691789688",2017-11-14 21:13:00,"930544117012156416","@AlesHyks @WhiteRabbit_CZ @dr_jecminek @kalousekm Znovu, a musím už důrazně:

Proč ty urážky??!!??",0,1,FALSE,NA,FALSE,NA,"930536794751414274","927392043508301824","AlesHyks","cs","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"AlesHyks WhiteRabbit_CZ dr_jecminek kalousekm","927392043508301824 351081739 853867931515707394 1705781160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4Freedom4ever","763130254231756802",2017-11-14 21:11:43,"930543793484582913","RT @AllAboutHelp: Who is George Schwartz? https://t.co/qRlVsbnuX6 #thestorm #TuesdayThoughts #whiterabbit #followthewhiterabbit",1,0,FALSE,NA,TRUE,"930543100010881024",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,"geni.com/people/George-…","https://www.geni.com/people/George-Soros/6000000017823750593","AllAboutHelp","104900245",NA,"thestorm TuesdayThoughts whiterabbit followthewhiterabbit",NA,NA,NA,NA,NA,NA,NA,NA,NA
"DesdeFlorida","1222028304",2017-11-14 21:11:35,"930543760261419009","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AllAboutHelp","104900245",2017-11-14 21:08:58,"930543100010881024","Who is George Schwartz? https://t.co/qRlVsbnuX6 #thestorm #TuesdayThoughts #whiterabbit #followthewhiterabbit",1,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"geni.com/people/George-…","https://www.geni.com/people/George-Soros/6000000017823750593",NA,NA,NA,"thestorm TuesdayThoughts whiterabbit followthewhiterabbit",NA,NA,NA,NA,NA,NA,NA,NA,NA
"lauracgilleslil","1495747434",2017-11-14 21:08:10,"930542901028904960","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"DiagonalDoug","2307195656",2017-11-14 21:06:49,"930542559780327426","🚨 Does it seem odd that muslim Linda Sarsour is pro #PlannedParenthood 🤔🤔

The #WomensMarch was planned Parenthood… https://t.co/BMLfE0sYG3",2,1,FALSE,NA,FALSE,NA,"930537201858949127","2307195656","DiagonalDoug","en","Twitter for Android",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/930542559780327426",NA,NA,NA,"PlannedParenthood WomensMarch",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Javaman22","55263400",2017-11-14 21:05:21,"930542191642054656","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"colleenrasmuss","2473282554",2017-11-14 21:04:54,"930542075275350021","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter Lite",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
